"customer_id","gender","number_of_orders","gmv"
42090,"Male",4,128.407428513237
42091,"Female",0,0
42092,"Female",2,5713.17309060576
42093,"Female",2,947.06914165904
42094,"Female",0,0
42095,"Male",0,0
42096,"Female",4,834.199640663744
42097,"Female",0,0
42098,"Female",6,1085.72929412047
42099,"Male",0,0
42100,"Female",2,844.538406403573
42101,"Female",1,205.102433633288
42102,"Female",0,0
42103,"Female",4,176.16407228118
42104,"Female",3,15577.2317554858
42105,"Female",1,15738.2896935653
42106,"Male",0,0
42107,"Female",3,481.869303151505
42108,"Female",3,226.083134288214
42109,"Female",0,0
42110,"Female",5,825.848424774081
42111,"Female",0,0
42112,"Female",0,0
42113,"Female",0,0
42114,"Female",0,0
42115,"Female",0,0
42116,"Female",0,0
42117,"Female",5,313.082525524526
42118,"Female",0,0
42119,"Male",0,0
42120,"Female",1,2304.19978062022
42121,"Female",3,2726.9270864827
42122,"Male",0,0
42123,"Male",5,1617.75423313423
42124,"Female",4,1385.47843558733
42125,"Female",4,620.731325980322
42126,"Female",0,0
42127,"Male",3,55.5498249527017
42128,"Female",0,0
42129,"Female",2,2524.03512317693
42130,"Female",4,1235.79228989612
42131,"Female",6,1503.50157661664
42132,"Male",3,64.1698632799203
42133,"Male",0,0
42134,"Female",0,0
42135,"Male",0,0
42136,"Female",0,0
42137,"Female",2,1687.4004956352
42138,"Male",0,0
42139,"Female",0,0
42140,"Female",3,5795.94361743199
42141,"Male",3,154.274157224181
42142,"Male",0,0
42143,"Female",0,0
42144,"Female",2,247.671079359876
42145,"Female",4,42.7971266829989
42146,"Female",0,0
42147,"Female",4,9760.36721816309
42148,"Female",2,35.2689738303873
42149,"Female",0,0
42150,"Female",0,0
42151,"Female",0,0
42152,"Female",0,0
42153,"Female",3,2468.29287842081
42154,"Female",5,2776.42826200896
42155,"Male",0,0
42156,"Female",5,3206.53213679871
42157,"Female",0,0
42158,"Female",3,433.258489795235
42159,"Female",0,0
42160,"Male",3,578.362618176674
42161,"Male",2,485.700896615479
42162,"Female",2,2296.45987138471
42163,"Female",0,0
42164,"Female",3,3114.49521718599
42165,"Female",5,1245.19615224706
42166,"Female",2,667.326813422182
42167,"Female",4,2521.72822139137
42168,"Female",2,717.424758871705
42169,"Female",0,0
42170,"Female",2,479.171014379283
42171,"Female",4,73.140843806594
42172,"Female",2,2000.71413958864
42173,"Female",2,198.025069674608
42174,"Female",3,1329.66263836946
42175,"Male",0,0
42176,"Female",1,439.861784872873
42177,"Female",5,196.394317336561
42178,"Female",4,213.788023979212
42179,"Female",4,2431.78011725972
42180,"Female",0,0
42181,"Male",0,0
42182,"Female",0,0
42183,"Female",2,2652.5037919666
42184,"Female",2,562.385756677784
42185,"Female",1,4358.95913682306
42186,"Female",4,419.008225450568
42187,"Female",6,1040.71281098252
42188,"Female",0,0
42189,"Female",5,5134.94719546652
42190,"Female",4,1544.97952937074
42191,"Female",3,990.856126065918
42192,"Female",4,5358.90143908969
42193,"Male",4,221.558093255183
42194,"Male",2,98.540168852013
42195,"Female",3,1283.2458626421
42196,"Female",6,4065.35788564098
42197,"Female",1,3070.27305466152
42198,"Female",2,18793.4281537524
42199,"Female",4,9290.29468537755
42200,"Female",4,3241.0795985831
42201,"Female",0,0
42202,"Female",5,2769.61428946931
42203,"Female",3,328.623597535114
42204,"Female",6,1526.47856501694
42205,"Female",0,0
42206,"Female",2,517.828591159107
42207,"Female",0,0
42208,"Female",1,605.732100705899
42209,"Female",5,518.088432336772
42210,"Female",2,776.44369169653
42211,"Female",2,761.157479203169
42212,"Male",0,0
42213,"Female",2,13748.2301411219
42214,"Female",0,0
42215,"Female",4,874.631239052773
42216,"Male",0,0
42217,"Female",0,0
42218,"Female",0,0
42219,"Male",0,0
42220,"Female",3,6617.48676006363
42221,"Female",5,1924.15370123963
42222,"Female",2,2116.12304226441
42223,"Female",4,16899.7273419841
42224,"Female",5,274.416086530616
42225,"Female",2,19857.5679414369
42226,"Male",4,164.507076257302
42227,"Female",3,698.525358781118
42228,"Female",0,0
42229,"Male",5,1083.65203835538
42230,"Male",0,0
42231,"Male",1,10.4688294029225
42232,"Female",0,0
42233,"Female",4,484.982016171663
42234,"Female",4,299.323048017089
42235,"Female",2,2853.34342353802
42236,"Male",1,699.201122401131
42237,"Female",0,0
42238,"Male",0,0
42239,"Female",3,1223.29020164543
42240,"Female",4,2433.04507396803
42241,"Female",3,1143.01879635917
42242,"Female",4,1555.9728440598
42243,"Female",3,874.959892575841
42244,"Female",1,3894.79717860526
42245,"Male",0,0
42246,"Female",0,0
42247,"Female",4,6034.19535036438
42248,"Male",0,0
42249,"Male",0,0
42250,"Female",3,631.086446915593
42251,"Female",3,19700.0622339961
42252,"Female",1,7593.18599914099
42253,"Female",0,0
42254,"Female",0,0
42255,"Female",2,603.11981003127
42256,"Female",0,0
42257,"Female",0,0
42258,"Female",4,2916.62291857822
42259,"Female",3,1019.93262082915
42260,"Female",3,162.599462086546
42261,"Female",0,0
42262,"Male",0,0
42263,"Female",3,27068.9384062326
42264,"Female",2,3395.52051121555
42265,"Male",3,23.7920466113632
42266,"Female",1,2658.67370775957
42267,"Female",0,0
42268,"Female",0,0
42269,"Male",4,335.011103842255
42270,"Female",1,2741.62073154739
42271,"Female",0,0
42272,"Female",3,1257.33531428518
42273,"Female",0,0
42274,"Female",4,2498.1231368607
42275,"Female",3,7744.1327548826
42276,"Female",0,0
42277,"Female",5,193.241601165292
42278,"Female",0,0
42279,"Female",4,2214.63211176843
42280,"Female",3,324.309600312762
42281,"Female",3,11306.6810073218
42282,"Female",2,1043.95051621531
42283,"Female",0,0
42284,"Female",3,407.480212862296
42285,"Female",4,562.026169116185
42286,"Female",2,8815.12602035796
42287,"Male",4,1347.46223840557
42288,"Female",6,1721.78548101565
42289,"Female",3,322.402262517811
42290,"Female",4,2658.3057690952
42291,"Female",0,0
42292,"Female",4,1898.53638867271
42293,"Female",1,3594.45729582308
42294,"Female",6,6245.88398949235
42295,"Female",6,678.44247912531
42296,"Male",0,0
42297,"Male",0,0
42298,"Male",0,0
42299,"Female",5,7759.17672701634
42300,"Female",4,5776.42106096007
42301,"Female",4,22330.1513313685
42302,"Female",0,0
42303,"Male",3,65.4801821779079
42304,"Female",5,247.49800726982
42305,"Female",3,36.6383319280552
42306,"Female",2,1656.93114100769
42307,"Female",2,37.4315843530877
42308,"Male",0,0
42309,"Female",3,1745.26419292999
42310,"Female",0,0
42311,"Male",4,28.9254893789221
42312,"Female",2,7182.61143462387
42313,"Female",3,14582.8471589126
42314,"Female",4,5703.98386263321
42315,"Female",0,0
42316,"Female",2,7783.9793925042
42317,"Female",3,235.414528037155
42318,"Male",0,0
42319,"Female",6,3640.07204100451
42320,"Female",7,662.519741595069
42321,"Female",0,0
42322,"Female",0,0
42323,"Female",2,1083.75281436522
42324,"Female",0,0
42325,"Female",2,8304.69430025378
42326,"Female",0,0
42327,"Male",1,1721.94311965101
42328,"Female",3,3015.00308551129
42329,"Female",0,0
42330,"Female",0,0
42331,"Male",4,1382.24445235976
42332,"Female",0,0
42333,"Female",2,25170.8079763986
42334,"Female",0,0
42335,"Female",4,383.253568069324
42336,"Female",3,8180.39154695874
42337,"Female",2,177.914684454797
42338,"Female",1,5854.04589672877
42339,"Male",0,0
42340,"Female",0,0
42341,"Female",2,440.020221122802
42342,"Female",3,2508.08656141755
42343,"Female",2,1727.69417091072
42344,"Female",0,0
42345,"Female",3,1486.05463836685
42346,"Female",0,0
42347,"Female",0,0
42348,"Female",4,10314.3440756942
42349,"Female",1,5662.36622104791
42350,"Female",0,0
42351,"Female",2,1807.63377505168
42352,"Female",5,3045.54276417027
42353,"Female",3,1911.47256863983
42354,"Female",2,332.057570000236
42355,"Female",5,310.249643927645
42356,"Female",7,1390.78967238726
42357,"Male",3,2021.11887515711
42358,"Female",2,798.184790258311
42359,"Female",2,480.938050055496
42360,"Female",2,4591.99534475017
42361,"Male",2,144.439292008772
42362,"Female",2,25084.9384068869
42363,"Female",4,1388.95185017562
42364,"Female",3,1064.01902048304
42365,"Female",4,114.908202593058
42366,"Female",6,1029.18905986017
42367,"Male",0,0
42368,"Female",3,122.581016984265
42369,"Female",3,135.433681348337
42370,"Female",0,0
42371,"Male",0,0
42372,"Female",5,226.882891063753
42373,"Female",4,465.243173305204
42374,"Female",1,3443.55423895708
42375,"Male",0,0
42376,"Female",1,246.570453700988
42377,"Female",0,0
42378,"Female",5,2005.22884752252
42379,"Female",2,6574.38042116804
42380,"Female",0,0
42381,"Female",2,61.0656568206614
42382,"Male",0,0
42383,"Female",2,25077.6304823762
42384,"Female",3,53.2769066117614
42385,"Female",0,0
42386,"Female",0,0
42387,"Male",0,0
42388,"Female",3,3359.89314952043
42389,"Male",0,0
42390,"Female",2,906.372574808561
42391,"Female",0,0
42392,"Female",3,429.252412296993
42393,"Female",2,2896.43057983946
42394,"Female",3,74.0313778740423
42395,"Female",3,438.473443391812
42396,"Female",5,3480.30848474487
42397,"Female",2,8273.31270210126
42398,"Female",0,0
42399,"Female",3,459.106225908555
42400,"Female",0,0
42401,"Female",0,0
42402,"Female",1,17238.2053148881
42403,"Female",0,0
42404,"Female",4,430.08173473755
42405,"Male",3,33.352446480092
42406,"Female",4,1386.14011370881
42407,"Female",2,1915.59109429141
42408,"Female",2,375.795923136816
42409,"Female",4,2993.99222894731
42410,"Male",0,0
42411,"Male",0,0
42412,"Female",3,1434.6880784058
42413,"Female",0,0
42414,"Female",2,7302.10145389474
42415,"Female",0,0
42416,"Female",4,202.365298842964
42417,"Female",3,2745.7234816655
42418,"Female",2,676.76397221801
42419,"Female",3,374.028916373807
42420,"Female",1,1240.99985412712
42421,"Female",0,0
42422,"Female",1,565.332697029597
42423,"Female",6,1512.6565344786
42424,"Male",0,0
42425,"Female",0,0
42426,"Female",0,0
42427,"Female",4,1141.18000516948
42428,"Female",4,31299.6171300239
42429,"Female",4,714.075433803306
42430,"Female",0,0
42431,"Female",4,9064.95499002481
42432,"Male",0,0
42433,"Female",5,828.959619977994
42434,"Male",0,0
42435,"Female",7,2402.33258608977
42436,"Male",0,0
42437,"Female",0,0
42438,"Female",0,0
42439,"Female",4,6158.93990916773
42440,"Male",3,10480.2531518788
42441,"Female",3,10294.8846814019
42442,"Female",0,0
42443,"Female",4,244.6712033597
42444,"Male",2,80.4792430726565
42445,"Female",4,342.243368951012
42446,"Female",2,366.892478216905
42447,"Female",2,689.25258588897
42448,"Male",0,0
42449,"Female",2,444.729463280619
42450,"Female",4,486.379410661445
42451,"Male",4,549.340636030835
42452,"Female",0,0
42453,"Female",4,3001.74896245838
42454,"Female",2,7406.19764361912
42455,"Female",3,2951.84646850103
42456,"Male",4,196.514313588293
42457,"Female",2,519.365194019069
42458,"Female",2,250.10453272975
42459,"Female",4,756.459427943041
42460,"Female",2,320.960856405784
42461,"Female",3,271.498348040745
42462,"Female",3,277.043451760701
42463,"Female",4,8212.89062722743
42464,"Female",0,0
42465,"Female",0,0
42466,"Female",3,35.4907744147722
42467,"Female",0,0
42468,"Male",0,0
42469,"Female",3,4184.25322989252
42470,"Female",3,1260.82397496098
42471,"Female",0,0
42472,"Female",0,0
42473,"Female",0,0
42474,"Female",5,1073.46660426283
42475,"Female",1,513.981179247913
42476,"Female",2,895.27419197564
42477,"Female",1,6346.78452878798
42478,"Female",0,0
42479,"Male",2,3647.45725630894
42480,"Female",2,660.853378532378
42481,"Female",1,1369.05732255668
42482,"Male",2,1688.66221170329
42483,"Male",0,0
42484,"Male",0,0
42485,"Female",0,0
42486,"Female",1,7981.41959800809
42487,"Female",3,214.94110753909
42488,"Female",3,163202.81696225
42489,"Female",0,0
42490,"Female",2,756.363909076571
42491,"Female",0,0
42492,"Female",3,416.722107922585
42493,"Female",3,24115.0112566944
42494,"Male",2,2838.79043512386
42495,"Female",2,1433.20915070933
42496,"Female",0,0
42497,"Male",4,338.989060832548
42498,"Female",0,0
42499,"Male",2,271.398535391415
42500,"Female",5,3565.80994776858
42501,"Female",3,18209.6702469388
42502,"Female",0,0
42503,"Female",3,5619.57055360112
42504,"Female",0,0
42505,"Female",4,2062.27008655849
42506,"Male",1,991.810789985541
42507,"Female",0,0
42508,"Female",0,0
42509,"Female",0,0
42510,"Female",5,1653.11223720437
42511,"Female",5,3929.75097490064
42512,"Female",4,4627.24422313395
42513,"Female",2,1356.60501014262
42514,"Male",0,0
42515,"Male",0,0
42516,"Female",0,0
42517,"Female",0,0
42518,"Female",4,179.547740858705
42519,"Female",2,273.812978226544
42520,"Female",0,0
42521,"Female",0,0
42522,"Male",2,581.964376000041
42523,"Female",2,417.361651012327
42524,"Female",0,0
42525,"Female",0,0
42526,"Male",0,0
42527,"Male",0,0
42528,"Female",0,0
42529,"Female",0,0
42530,"Male",3,131.663513896022
42531,"Male",0,0
42532,"Female",0,0
42533,"Female",2,122.326204193524
42534,"Female",5,398.971007661686
42535,"Female",6,179.872774542831
42536,"Female",3,1800.99466731803
42537,"Female",4,478.371667525482
42538,"Female",3,847.693328174809
42539,"Female",4,595.590199590357
42540,"Female",1,2646.18692041212
42541,"Male",0,0
42542,"Female",4,1692.86329314363
42543,"Female",0,0
42544,"Male",5,533.312250285833
42545,"Female",3,1461.89360358211
42546,"Male",0,0
42547,"Female",2,1163.08354761301
42548,"Female",2,2336.53666613392
42549,"Female",3,2162.65255724302
42550,"Female",3,4880.41929683993
42551,"Female",4,861.262181571651
42552,"Male",0,0
42553,"Female",0,0
42554,"Female",3,8619.55945845839
42555,"Female",0,0
42556,"Female",0,0
42557,"Female",2,2123.59528667475
42558,"Female",0,0
42559,"Female",0,0
42560,"Female",0,0
42561,"Female",0,0
42562,"Female",3,11400.4704174713
42563,"Female",0,0
42564,"Female",1,184.719040903327
42565,"Female",4,5537.84357645169
42566,"Female",2,6882.87421973804
42567,"Female",0,0
42568,"Female",0,0
42569,"Male",0,0
42570,"Male",0,0
42571,"Female",2,2826.90973511408
42572,"Male",0,0
42573,"Female",2,287.095454313604
42574,"Female",3,1154.97480326067
42575,"Female",4,6125.81606616723
42576,"Female",1,1777.28706045689
42577,"Female",0,0
42578,"Male",3,126.96747612225
42579,"Female",5,384.327202486434
42580,"Female",2,1140.1212724341
42581,"Female",1,5726.63052355899
42582,"Male",5,16.6105879514255
42583,"Female",4,2068.45133149655
42584,"Male",0,0
42585,"Female",1,463.319198714954
42586,"Male",0,0
42587,"Female",5,12833.4165738575
42588,"Female",1,5682.11366479821
42589,"Female",6,1646.88034773445
42590,"Female",0,0
42591,"Female",1,95694.4550019476
42592,"Male",0,0
42593,"Female",4,112.542379042652
42594,"Female",5,2768.70932692111
42595,"Female",0,0
42596,"Female",4,2319.39355183952
42597,"Female",0,0
42598,"Female",5,2591.60708649986
42599,"Female",3,209.647944411799
42600,"Female",3,2368.68340075979
42601,"Female",4,442.863846642012
42602,"Male",0,0
42603,"Female",4,131.080251125111
42604,"Female",1,4243.6154161483
42605,"Male",0,0
42606,"Female",0,0
42607,"Female",0,0
42608,"Male",0,0
42609,"Female",0,0
42610,"Male",0,0
42611,"Female",0,0
42612,"Male",0,0
42613,"Female",1,864.863738844984
42614,"Female",2,565.306864146833
42615,"Male",3,119.731725567073
42616,"Female",5,968.22668535555
42617,"Female",0,0
42618,"Male",4,2525.54009247099
42619,"Female",6,455.042654833105
42620,"Female",2,2028.25384410738
42621,"Female",5,1028.43773704401
42622,"Female",5,545.992247732756
42623,"Female",4,583.970446086704
42624,"Female",2,203.480823659109
42625,"Female",2,107.895204628177
42626,"Female",3,402.934047273509
42627,"Male",0,0
42628,"Female",3,4503.6214311994
42629,"Female",3,1175.54481604628
42630,"Female",4,927.807012962726
42631,"Male",0,0
42632,"Female",2,1925.46588775468
42633,"Female",2,1664.70977499137
42634,"Female",3,4026.07641489039
42635,"Female",1,1022.84699577856
42636,"Female",0,0
42637,"Female",0,0
42638,"Female",4,3532.42722930459
42639,"Male",0,0
42640,"Female",0,0
42641,"Female",0,0
42642,"Female",3,5199.60980938148
42643,"Female",0,0
42644,"Female",4,732.753270733696
42645,"Male",2,23.4813475536567
42646,"Male",4,759.507806796717
42647,"Female",4,1379.60941122043
42648,"Female",0,0
42649,"Female",0,0
42650,"Female",5,1528.25128180736
42651,"Female",0,0
42652,"Female",6,4046.59436267207
42653,"Female",0,0
42654,"Female",0,0
42655,"Female",3,6371.64660667566
42656,"Male",0,0
42657,"Male",0,0
42658,"Male",1,81.8179402211769
42659,"Female",3,87376.9251848051
42660,"Female",2,2101.97770493086
42661,"Female",5,272.758377385739
42662,"Female",4,18952.5379335285
42663,"Female",0,0
42664,"Female",0,0
42665,"Female",4,1281.44518426833
42666,"Female",3,6323.7506295895
42667,"Female",4,310.950659849523
42668,"Female",3,258.809608987181
42669,"Male",0,0
42670,"Male",2,762.421774713229
42671,"Female",0,0
42672,"Female",2,1165.36411571325
42673,"Male",0,0
42674,"Female",5,1600.44258611834
42675,"Female",3,15354.7536831398
42676,"Female",6,1258.41310118023
42677,"Male",2,92.5711703846675
42678,"Female",0,0
42679,"Female",3,4904.2946312548
42680,"Female",0,0
42681,"Female",2,17.7989495710031
42682,"Male",0,0
42683,"Female",0,0
42684,"Female",2,795.166015191803
